,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,Landsize
12796,Mount Waverley,4,h,1480000.0,14.2,3149.0,4.0,2.0,2.0,1970.0,,Eastern Metropolitan,-37.86127000000001,145.14271000000005,695.0
12797,Mulgrave,3,h,850000.0,18.8,3170.0,3.0,1.0,2.0,,,South-Eastern Metropolitan,-37.93134000000001,145.17584,648.0
12798,Mulgrave,3,h,912000.0,18.8,3170.0,3.0,2.0,1.0,,,South-Eastern Metropolitan,-37.9213,145.16366000000005,753.0
12799,Mulgrave,4,h,1100000.0,18.8,3170.0,4.0,2.0,2.0,1996.0,,South-Eastern Metropolitan,-37.9265,145.19758000000004,748.0
12800,Narre Warren,4,h,792500.0,34.1,3805.0,4.0,2.0,2.0,1996.0,,South-Eastern Metropolitan,-38.00626,145.29079,846.0
12801,Newport,3,h,1262000.0,6.2,3015.0,3.0,2.0,2.0,1980.0,,Western Metropolitan,-37.84461,144.87515,343.0
12802,Newport,4,h,1210000.0,6.2,3015.0,4.0,1.0,0.0,1983.0,,Western Metropolitan,-37.84373,144.88603999999995,325.0
12803,Niddrie,3,h,1186000.0,10.4,3042.0,3.0,1.0,4.0,1955.0,,Western Metropolitan,-37.73554,144.88517,654.0
12804,Northcote,3,h,1320000.0,5.3,3070.0,3.0,1.0,1.0,1920.0,,Northern Metropolitan,-37.77432,144.99111000000005,227.0
12805,Northcote,2,h,1325000.0,5.3,3070.0,2.0,1.0,,,,Northern Metropolitan,-37.76603,144.99366,315.0
12806,Northcote,2,h,780000.0,5.3,3070.0,2.0,1.0,,,,Northern Metropolitan,-37.78254,145.01013999999995,242.0
12807,Oak Park,5,h,955000.0,11.2,3046.0,5.0,2.0,4.0,,,Northern Metropolitan,-37.71302,144.90338,838.0
12808,Oak Park,3,h,725000.0,11.2,3046.0,3.0,1.0,1.0,1960.0,,Northern Metropolitan,-37.7151,144.92103,327.0
12809,Oakleigh South,3,h,950000.0,15.5,3167.0,3.0,1.0,2.0,,,South-Eastern Metropolitan,-37.92745,145.08276,660.0
12810,Parkdale,3,h,1250000.0,21.5,3195.0,3.0,1.0,2.0,,,South-Eastern Metropolitan,-37.98752,145.08358,802.0
12811,Pascoe Vale,3,h,850000.0,8.5,3044.0,3.0,1.0,1.0,1940.0,,Northern Metropolitan,-37.71594,144.92986000000005,712.0
12812,Pascoe Vale,3,h,1160000.0,8.5,3044.0,3.0,2.0,2.0,,,Northern Metropolitan,-37.72523,144.94567,480.0
12813,Point Cook,4,h,765000.0,14.7,3030.0,4.0,2.0,2.0,2004.0,,Western Metropolitan,-37.88177,144.74221,612.0
12814,Point Cook,4,h,635000.0,14.7,3030.0,4.0,2.0,2.0,2000.0,,Western Metropolitan,-37.90584000000001,144.74858,334.0
12815,Port Melbourne,2,h,1260000.0,3.5,3207.0,2.0,1.0,,,,Southern Metropolitan,-37.8379,144.94651000000005,112.0
12816,Port Melbourne,3,h,1960000.0,3.5,3207.0,3.0,2.0,0.0,1900.0,,Southern Metropolitan,-37.836,144.93701,253.0
12817,Prahran,3,h,1771000.0,4.6,3181.0,3.0,2.0,1.0,,,Southern Metropolitan,-37.8469,144.98705,240.0
12818,Prahran,1,u,515000.0,4.6,3181.0,1.0,1.0,,,,Southern Metropolitan,-37.85018,144.99006,284.0
12819,Prahran,3,h,1610000.0,4.6,3181.0,3.0,2.0,,1890.0,,Southern Metropolitan,-37.85169000000001,145.00557,111.0
12820,Preston,3,h,1035000.0,8.4,3072.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.73761,145.02119,696.0
12821,Preston,3,h,880000.0,8.4,3072.0,3.0,1.0,0.0,,,Northern Metropolitan,-37.73346,145.01506,480.0
12822,Princes Hill,2,h,1625000.0,3.5,3054.0,2.0,1.0,1.0,,,Northern Metropolitan,-37.78243,144.96871000000004,253.0
12823,Reservoir,3,h,930000.0,12.0,3073.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.71491,145.02191000000005,735.0
12824,Reservoir,4,h,912000.0,12.0,3073.0,4.0,1.0,2.0,,,Northern Metropolitan,-37.70056,145.00345,871.0
12825,Reservoir,3,h,900000.0,12.0,3073.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.72089,145.0153,694.0
12826,Reservoir,3,h,935000.0,12.0,3073.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.7234,145.0266,768.0
12827,Reservoir,2,u,465000.0,12.0,3073.0,2.0,1.0,1.0,2012.0,,Northern Metropolitan,-37.71176,145.02142,676.0
12828,Reservoir,2,h,920000.0,12.0,3073.0,2.0,1.0,2.0,1955.0,,Northern Metropolitan,-37.72303,145.01883999999995,665.0
12829,Richmond,3,t,1500000.0,2.4,3121.0,3.0,2.0,2.0,2011.0,,Northern Metropolitan,-37.81937,145.00146,72.0
12830,Richmond,2,h,1200000.0,2.4,3121.0,2.0,1.0,,1890.0,,Northern Metropolitan,-37.82132,145.00973,135.0
12831,Ringwood,3,h,800000.0,19.9,3134.0,3.0,1.0,3.0,,,Eastern Metropolitan,-37.80236,145.23916,691.0
12832,Ringwood,4,h,1335000.0,19.9,3134.0,4.0,1.0,0.0,1980.0,,Eastern Metropolitan,-37.81169000000001,145.22243999999995,697.0
12833,Ringwood,4,h,935000.0,19.9,3134.0,4.0,3.0,2.0,,,Eastern Metropolitan,-37.82782,145.22506,540.0
12834,Ringwood East,3,h,746000.0,21.3,3135.0,3.0,1.0,1.0,1950.0,,Eastern Metropolitan,-37.80954000000001,145.25538,400.0
12835,Ringwood North,4,h,1283000.0,19.9,3134.0,4.0,2.0,2.0,,,Eastern Metropolitan,-37.8004,145.23256999999995,1019.0
12836,Rosanna,4,h,1365000.0,8.9,3084.0,4.0,3.0,2.0,,,Eastern Metropolitan,-37.73184000000001,145.07061000000004,687.0
12837,Rosanna,4,h,1775000.0,8.9,3084.0,4.0,2.0,2.0,,,Eastern Metropolitan,-37.74085,145.07055,1240.0
12838,Roxburgh Park,3,h,380000.0,20.6,3064.0,3.0,1.0,1.0,2000.0,,Northern Metropolitan,-37.62388,144.93701,372.0
12839,Sandringham,4,h,1665000.0,15.2,3191.0,4.0,3.0,2.0,,,Southern Metropolitan,-37.9602,145.02026,780.0
12840,Sandringham,4,h,1915000.0,15.2,3191.0,4.0,2.0,2.0,1910.0,,Southern Metropolitan,-37.95893,145.0128,563.0
12841,Scoresby,4,h,950000.0,22.2,3179.0,4.0,2.0,,1975.0,,Eastern Metropolitan,-37.88863,145.23435,758.0
12842,Scoresby,4,h,962000.0,22.2,3179.0,4.0,2.0,3.0,1985.0,,Eastern Metropolitan,-37.88919,145.2165,724.0
12843,South Melbourne,1,h,855000.0,1.9,3205.0,1.0,1.0,0.0,1900.0,,Southern Metropolitan,-37.8343,144.95529,67.0
12844,South Yarra,3,h,1305000.0,2.7,3141.0,3.0,1.0,,1900.0,,Southern Metropolitan,-37.84517,144.98727,174.0
12845,Springvale,3,h,770000.0,20.8,3171.0,3.0,1.0,4.0,,,South-Eastern Metropolitan,-37.93975,145.16326,585.0
12846,Strathmore,3,h,1720000.0,8.2,3041.0,3.0,1.0,2.0,,,Western Metropolitan,-37.73887,144.91103,631.0
12847,Sunbury,3,h,405000.0,31.7,3429.0,3.0,1.0,3.0,1991.0,,Western Metropolitan,-37.57662,144.74767,515.0
12848,Sunbury,3,h,482000.0,31.7,3429.0,3.0,1.0,1.0,1965.0,,Western Metropolitan,-37.57123,144.72333999999995,573.0
12849,Sunbury,3,h,436000.0,31.7,3429.0,3.0,2.0,2.0,2004.0,,Western Metropolitan,-37.58883,144.70202,350.0
12850,Sunshine,4,h,830000.0,10.5,3020.0,4.0,1.0,3.0,,,Western Metropolitan,-37.78209,144.84581,502.0
12851,Sunshine North,4,h,665000.0,10.5,3020.0,4.0,2.0,3.0,1975.0,,Western Metropolitan,-37.76482,144.83375,600.0
12852,Sunshine North,3,h,610000.0,10.5,3020.0,3.0,1.0,1.0,,,Western Metropolitan,-37.7674,144.82421000000005,581.0
12853,Surrey Hills,3,u,1290000.0,10.2,3127.0,3.0,2.0,1.0,,,Southern Metropolitan,-37.83404,145.0893,270.0
12854,Surrey Hills,4,h,1810000.0,10.2,3127.0,4.0,3.0,2.0,1997.0,,Southern Metropolitan,-37.82832,145.09242,349.0
12855,Surrey Hills,5,h,2230000.0,10.2,3127.0,5.0,2.0,2.0,1905.0,,Southern Metropolitan,-37.82807,145.10796000000005,754.0
12856,Templestowe,5,h,1930000.0,15.5,3106.0,5.0,3.0,2.0,2000.0,,Eastern Metropolitan,-37.75245,145.15283,807.0
12857,Thomastown,3,h,600500.0,15.3,3074.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.68366,145.02783,552.0
12858,Thomastown,3,h,640000.0,15.3,3074.0,3.0,1.0,2.0,1950.0,,Northern Metropolitan,-37.6806,145.02402,680.0
12859,Thomastown,3,h,750000.0,15.3,3074.0,3.0,2.0,2.0,1980.0,,Northern Metropolitan,-37.67666,144.99161,536.0
12860,Thornbury,4,h,1605000.0,7.0,3071.0,4.0,2.0,2.0,1930.0,,Northern Metropolitan,-37.75582,144.98951,348.0
12861,Thornbury,3,h,1300000.0,7.0,3071.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.75832,144.99017,531.0
12862,Toorak,3,h,2076000.0,4.1,3142.0,3.0,1.0,2.0,,,Southern Metropolitan,-37.84213,145.02527,302.0
12863,Vermont,5,h,1150000.0,17.2,3133.0,5.0,2.0,2.0,,,Eastern Metropolitan,-37.84158,145.19762,599.0
12864,Viewbank,3,h,1009000.0,8.9,3084.0,3.0,2.0,2.0,1980.0,,Eastern Metropolitan,-37.7417,145.0958,663.0
12865,Wallan,3,h,366000.0,44.2,3756.0,3.0,1.0,1.0,1978.0,,Northern Victoria,-37.40853,144.97749,502.0
12866,Wantirna,3,h,1070000.0,14.7,3152.0,3.0,2.0,2.0,,,Eastern Metropolitan,-37.86345,145.22871,673.0
12867,Wantirna South,4,h,1440000.0,14.7,3152.0,4.0,3.0,6.0,1985.0,,Eastern Metropolitan,-37.87831,145.24575,717.0
12868,Wantirna South,4,h,1060000.0,14.7,3152.0,4.0,2.0,3.0,1970.0,,Eastern Metropolitan,-37.85728,145.24839,729.0
12869,Watsonia,3,h,792000.0,14.5,3087.0,3.0,1.0,2.0,1960.0,,Northern Metropolitan,-37.71502,145.08844,571.0
12870,Watsonia North,4,h,920000.0,14.5,3087.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.7023,145.08357,966.0
12871,Werribee,3,h,470000.0,14.7,3030.0,3.0,1.0,2.0,1985.0,,Western Metropolitan,-37.88537,144.65337,640.0
12872,Werribee,3,h,515000.0,14.7,3030.0,3.0,2.0,1.0,2012.0,,Western Metropolitan,-37.90918,144.68325,251.0
12873,Werribee,4,h,603500.0,14.7,3030.0,4.0,2.0,4.0,1994.0,,Western Metropolitan,-37.90336,144.67918,650.0
12874,West Footscray,3,h,870000.0,6.4,3012.0,3.0,1.0,2.0,1950.0,,Western Metropolitan,-37.79644,144.86388,417.0
12875,West Footscray,4,h,1060000.0,6.4,3012.0,3.0,3.0,2.0,1920.0,,Western Metropolitan,-37.79487,144.86353,512.0
12876,West Melbourne,3,t,1500000.0,3.1,3003.0,3.0,2.0,1.0,1920.0,,Northern Metropolitan,-37.80947000000001,144.94473,862.0
12877,Wheelers Hill,3,h,950000.0,16.7,3150.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-37.91057,145.1719,651.0
12878,Wheelers Hill,4,h,1211000.0,16.7,3150.0,4.0,3.0,4.0,,,South-Eastern Metropolitan,-37.90667,145.17368000000005,653.0
12879,Williams Landing,3,h,555000.0,17.6,3027.0,3.0,2.0,2.0,2014.0,,Western Metropolitan,-37.85504,144.73516,265.0
12880,Williamstown North,3,h,1190000.0,6.8,3016.0,3.0,2.0,2.0,2005.0,,Western Metropolitan,-37.85537,144.87578,297.0
12881,Windsor,3,h,1425000.0,4.6,3181.0,3.0,1.0,1.0,1907.0,,Southern Metropolitan,-37.85277,144.98485,188.0
12882,Windsor,3,h,1970000.0,4.6,3181.0,3.0,2.0,0.0,1895.0,,Southern Metropolitan,-37.85327,144.99947,362.0
12883,Windsor,2,h,1300000.0,4.6,3181.0,2.0,1.0,1.0,,,Southern Metropolitan,-37.85591,144.99356,258.0
12884,Yarraville,2,h,921000.0,6.3,3013.0,2.0,1.0,,,,Western Metropolitan,-37.81899,144.89507,161.0
12885,Yarraville,3,h,1190000.0,6.3,3013.0,3.0,1.0,2.0,1955.0,,Western Metropolitan,-37.82067,144.87725,515.0
12886,Abbotsford,3,h,1000000.0,3.0,3067.0,3.0,1.0,2.0,1900.0,,Northern Metropolitan,-37.80094,144.99569,196.0
12887,Albanvale,3,h,506000.0,14.0,3021.0,3.0,1.0,2.0,1980.0,,Western Metropolitan,-37.74965,144.77008999999995,544.0
12888,Albert Park,4,h,2550000.0,3.0,3206.0,4.0,2.0,,1910.0,,Southern Metropolitan,-37.84663,144.95681000000005,152.0
12889,Altona North,3,h,880000.0,9.4,3025.0,3.0,1.0,2.0,,,Western Metropolitan,-37.83879,144.84787,563.0
12890,Ardeer,3,h,730000.0,12.8,3022.0,3.0,2.0,2.0,1970.0,,Western Metropolitan,-37.77245,144.8001,739.0
12891,Armadale,2,h,1460000.0,6.3,3143.0,2.0,1.0,1.0,1930.0,,Southern Metropolitan,-37.8542,145.01506,181.0
12892,Armadale,2,h,1726000.0,6.3,3143.0,2.0,2.0,2.0,1910.0,,Southern Metropolitan,-37.85425,145.01545,269.0
12893,Ashburton,4,h,1920000.0,10.2,3147.0,4.0,3.0,2.0,2016.0,,Southern Metropolitan,-37.86664,145.08597,391.0
12894,Ashwood,3,h,1575000.0,10.2,3147.0,3.0,1.0,2.0,1955.0,,Southern Metropolitan,-37.86394,145.09702,787.0
12895,Aspendale,4,h,1362000.0,21.5,3195.0,4.0,2.0,3.0,,,South-Eastern Metropolitan,-38.01695,145.09933999999996,549.0
12896,Balwyn,4,h,2115000.0,7.9,3103.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.80455,145.06478,766.0
12897,Balwyn,5,h,2562000.0,7.9,3103.0,5.0,3.0,2.0,,,Southern Metropolitan,-37.81016,145.07341,671.0
12898,Balwyn,6,h,2100000.0,7.9,3103.0,6.0,3.0,2.0,,,Southern Metropolitan,-37.80708,145.09698999999995,845.0
12899,Balwyn North,3,h,1900000.0,9.7,3104.0,3.0,1.0,1.0,,,Southern Metropolitan,-37.79351,145.07655,912.0
12900,Balwyn North,4,h,2000000.0,9.7,3104.0,4.0,3.0,4.0,2015.0,,Southern Metropolitan,-37.78662,145.07683,958.0
12901,Balwyn North,4,h,2400000.0,9.7,3104.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.79483,145.07296000000005,746.0
12902,Balwyn North,4,h,2270000.0,9.7,3104.0,4.0,2.0,2.0,2010.0,,Southern Metropolitan,-37.78458,145.07912,654.0
12903,Balwyn North,5,h,2600000.0,9.7,3104.0,5.0,4.0,2.0,,,Southern Metropolitan,-37.78787,145.08468,708.0
12904,Balwyn North,3,h,2321000.0,9.7,3104.0,3.0,1.0,2.0,,,Southern Metropolitan,-37.80081,145.09319,923.0
12905,Balwyn North,3,h,1890000.0,9.7,3104.0,3.0,2.0,1.0,1940.0,,Southern Metropolitan,-37.79094,145.07899,632.0
12906,Bentleigh,4,h,1895000.0,11.4,3204.0,4.0,2.0,2.0,1920.0,,Southern Metropolitan,-37.91741,145.02873,557.0
12907,Bentleigh East,4,h,1115000.0,13.8,3165.0,4.0,1.0,2.0,,,Southern Metropolitan,-37.91524,145.07686,579.0
12908,Bentleigh East,3,t,1280000.0,13.8,3165.0,3.0,2.0,2.0,2013.0,,Southern Metropolitan,-37.91783,145.0816,335.0
12909,Bentleigh East,2,u,690000.0,13.8,3165.0,2.0,2.0,1.0,2008.0,,Southern Metropolitan,-37.91786,145.08243000000004,212.0
12910,Bentleigh East,4,h,1595000.0,13.8,3165.0,4.0,1.0,2.0,1960.0,,Southern Metropolitan,-37.91291,145.05996000000005,581.0
12911,Blackburn,3,t,881000.0,13.4,3130.0,3.0,1.0,1.0,,,Eastern Metropolitan,-37.81156,145.14057,300.0
12912,Blackburn North,4,h,1300000.0,13.4,3130.0,4.0,2.0,2.0,2006.0,,Eastern Metropolitan,-37.80651,145.16457,543.0
12913,Briar Hill,2,t,625000.0,16.1,3088.0,2.0,2.0,1.0,,,Eastern Metropolitan,-37.70835,145.11795,189.0
12915,Brighton,4,h,1850000.0,10.5,3186.0,4.0,3.0,3.0,2000.0,,Southern Metropolitan,-37.90542,145.00603999999996,421.0
12916,Brighton,4,h,2770000.0,10.5,3186.0,4.0,3.0,2.0,,,Southern Metropolitan,-37.92314,144.99777,560.0
12917,Brighton East,4,h,1300000.0,10.3,3187.0,4.0,3.0,2.0,,,Southern Metropolitan,-37.90381,145.01822,221.0
12918,Broadmeadows,3,h,637000.0,14.0,3047.0,3.0,1.0,5.0,1980.0,,Northern Metropolitan,-37.69215,144.91654,670.0
12919,Broadmeadows,3,h,1335000.0,14.0,3047.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.6882,144.92541,697.0
12920,Brunswick,3,h,905000.0,5.2,3056.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.7592,144.97321000000005,277.0
12921,Brunswick East,1,u,320000.0,4.0,3057.0,1.0,1.0,1.0,1980.0,,Northern Metropolitan,-37.7734,144.97686000000004,682.0
12922,Bulleen,3,h,1230000.0,10.8,3105.0,3.0,1.0,1.0,,,Eastern Metropolitan,-37.78094,145.10131,757.0
12923,Bulleen,4,h,1240000.0,10.8,3105.0,4.0,2.0,2.0,1970.0,,Eastern Metropolitan,-37.76012,145.0854,602.0
12924,Bundoora,3,h,1234000.0,12.1,3083.0,3.0,1.0,2.0,1965.0,,Northern Metropolitan,-37.70042,145.0614,896.0
12925,Burwood,3,h,1588000.0,10.4,3125.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.84625,145.10116000000005,708.0
12926,Burwood East,3,h,1000000.0,14.7,3151.0,4.0,2.0,2.0,1960.0,,Eastern Metropolitan,-37.85985,145.15656,788.0
12927,Campbellfield,4,h,650000.0,16.6,3061.0,4.0,2.0,4.0,1970.0,,Northern Metropolitan,-37.6714,144.95458,688.0
12928,Canterbury,5,h,2550000.0,8.4,3126.0,5.0,2.0,4.0,,,Southern Metropolitan,-37.83254,145.07907,692.0
12929,Carlton North,2,h,1540000.0,3.5,3054.0,2.0,1.0,,1890.0,,Northern Metropolitan,-37.79212,144.97409,158.0
12930,Caroline Springs,3,h,700000.0,14.8,3023.0,3.0,2.0,3.0,,,Western Metropolitan,-37.73881,144.73543,660.0
12931,Caulfield South,5,h,2450000.0,8.7,3162.0,5.0,4.0,2.0,2017.0,,Southern Metropolitan,-37.89718,145.01657,554.0
12932,Chelsea Heights,3,h,710000.0,27.0,3196.0,3.0,1.0,1.0,1960.0,,South-Eastern Metropolitan,-38.04513,145.1346,650.0
12933,Cheltenham,2,t,955000.0,17.9,3192.0,2.0,2.0,1.0,2009.0,,Southern Metropolitan,-37.97342,145.07201,836.0
12934,Cheltenham,3,h,1230000.0,17.9,3192.0,3.0,1.0,1.0,1960.0,,Southern Metropolitan,-37.96402,145.06658000000004,584.0
12935,Clarinda,5,h,883300.0,17.5,3169.0,5.0,2.0,2.0,1980.0,,South-Eastern Metropolitan,-37.94452,145.11108000000004,402.0
12936,Clarinda,3,h,790000.0,17.5,3169.0,3.0,1.0,2.0,1975.0,,South-Eastern Metropolitan,-37.93765,145.10583,532.0
12937,Clifton Hill,2,h,1310000.0,3.6,3068.0,2.0,1.0,,1890.0,,Northern Metropolitan,-37.79346,144.99642,146.0
12938,Coburg,3,h,880000.0,6.7,3058.0,3.0,1.0,1.0,1910.0,,Northern Metropolitan,-37.73999,144.95141,379.0
12939,Coburg,3,h,1070000.0,6.7,3058.0,3.0,1.0,2.0,1920.0,,Northern Metropolitan,-37.74671,144.95141999999996,392.0
12940,Coburg,5,h,1500000.0,6.7,3058.0,5.0,3.0,4.0,1888.0,,Northern Metropolitan,-37.75402,144.95991,900.0
12941,Coburg,4,h,1085000.0,6.7,3058.0,4.0,2.0,1.0,1920.0,,Northern Metropolitan,-37.7505,144.97648999999996,430.0
12942,Craigieburn,4,h,640000.0,20.6,3064.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.60859,144.92138,480.0
12943,Craigieburn,3,h,582500.0,20.6,3064.0,3.0,1.0,0.0,1972.0,,Northern Metropolitan,-37.59604,144.94021999999995,947.0
12944,Craigieburn,4,h,480000.0,20.6,3064.0,4.0,2.0,2.0,2015.0,,Northern Metropolitan,-37.56857,144.91693999999995,312.0
12945,Craigieburn,4,h,523000.0,20.6,3064.0,4.0,2.0,2.0,2009.0,,Northern Metropolitan,-37.58012,144.91998,484.0
12946,Craigieburn,3,h,485000.0,20.6,3064.0,3.0,2.0,1.0,2013.0,,Northern Metropolitan,-37.56937,144.90524,321.0
12947,Craigieburn,4,h,800000.0,20.6,3064.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.59372000000001,144.89449,511.0
12948,Craigieburn,4,h,632000.0,20.6,3064.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.57565,144.91365,448.0
12949,Croydon,4,h,1152000.0,23.0,3136.0,4.0,2.0,2.0,1947.0,,Eastern Metropolitan,-37.79325,145.27723999999995,1880.0
12950,Dallas,3,h,475000.0,14.0,3047.0,3.0,1.0,2.0,1965.0,,Northern Metropolitan,-37.67345,144.92526,560.0
12951,Deer Park,3,h,635000.0,14.8,3023.0,3.0,1.0,2.0,,,Western Metropolitan,-37.76172,144.77265,712.0
12952,Dingley Village,3,h,871000.0,22.2,3172.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-37.98068,145.12493999999995,534.0
12953,Dingley Village,4,h,970000.0,22.2,3172.0,4.0,2.0,2.0,1995.0,,South-Eastern Metropolitan,-37.96853,145.12948,364.0
12954,Doncaster,4,h,1200000.0,12.4,3108.0,4.0,2.0,1.0,,,Eastern Metropolitan,-37.78911,145.13724,650.0
12955,Doncaster,3,h,1410000.0,12.4,3108.0,3.0,1.0,2.0,,,Eastern Metropolitan,-37.79309,145.14287,723.0
12956,Doncaster East,4,h,1320000.0,14.3,3109.0,4.0,3.0,2.0,,,Eastern Metropolitan,-37.79739,145.14671,654.0
12957,Doncaster East,3,h,1408000.0,14.3,3109.0,3.0,1.0,2.0,,,Eastern Metropolitan,-37.78081,145.15861,656.0
12958,Donvale,4,h,1200000.0,16.1,3111.0,4.0,2.0,2.0,1998.0,,Eastern Metropolitan,-37.77559,145.17933,375.0
12959,Donvale,3,h,988000.0,16.1,3111.0,3.0,2.0,2.0,2012.0,,Eastern Metropolitan,-37.78298,145.17682,243.0
12960,Eaglemont,3,h,1925000.0,8.9,3084.0,3.0,2.0,2.0,,,Eastern Metropolitan,-37.76617,145.05332,780.0
12961,Edithvale,3,h,875000.0,27.0,3196.0,3.0,1.0,3.0,1975.0,,South-Eastern Metropolitan,-38.03819,145.12443000000005,694.0
12962,Elsternwick,3,h,2105000.0,7.2,3185.0,3.0,2.0,1.0,1890.0,,Southern Metropolitan,-37.88319,145.01142,346.0
12963,Elsternwick,4,h,2410000.0,7.2,3185.0,4.0,2.0,1.0,1920.0,,Southern Metropolitan,-37.88785,145.00795,390.0
12964,Eltham,3,h,810000.0,18.0,3095.0,3.0,2.0,2.0,1980.0,,Eastern Metropolitan,-37.70659000000001,145.16345,868.0
12965,Eltham North,6,h,1115000.0,18.0,3095.0,6.0,3.0,4.0,1990.0,,Eastern Metropolitan,-37.68927,145.1491,966.0
12966,Elwood,3,h,1380000.0,7.2,3184.0,3.0,1.0,2.0,2001.0,,Southern Metropolitan,-37.8797,144.99088999999995,1730.0
12967,Epping,3,h,678000.0,19.6,3076.0,3.0,1.0,2.0,1980.0,,Northern Metropolitan,-37.65701,145.02621000000005,553.0
12968,Epping,4,h,681000.0,19.6,3076.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.64213,145.06141000000005,647.0
12969,Essendon,4,h,1600000.0,7.5,3040.0,4.0,4.0,3.0,2015.0,,Western Metropolitan,-37.74633,144.89643999999996,543.0
12970,Fairfield,4,h,1280000.0,5.7,3078.0,4.0,2.0,2.0,1920.0,,Northern Metropolitan,-37.77044,145.02465,485.0
12971,Fawkner,4,h,874000.0,13.1,3060.0,4.0,1.0,2.0,,,Northern Metropolitan,-37.71879000000001,144.9651,687.0
12972,Ferntree Gully,3,h,770000.0,24.8,3156.0,3.0,1.0,0.0,,,Eastern Metropolitan,-37.87356,145.27515,720.0
12973,Ferntree Gully,4,h,875000.0,24.8,3156.0,4.0,3.0,4.0,1980.0,,Eastern Metropolitan,-37.88793,145.27561,793.0
12974,Fitzroy,1,t,580000.0,2.1,3065.0,1.0,1.0,1.0,1998.0,,Northern Metropolitan,-37.79617,144.97982,782.0
12975,Fitzroy,3,h,2478000.0,2.1,3065.0,3.0,2.0,,1885.0,,Northern Metropolitan,-37.79933,144.97932,205.0
12976,Flemington,3,t,1017500.0,3.4,3031.0,3.0,2.0,2.0,2003.0,,Northern Metropolitan,-37.78273,144.92358000000004,459.0
12977,Footscray,2,h,942000.0,5.1,3011.0,2.0,1.0,1.0,1915.0,,Western Metropolitan,-37.79583,144.89406,241.0
12978,Footscray,3,h,1320000.0,5.1,3011.0,3.0,2.0,0.0,,,Western Metropolitan,-37.796,144.88966000000005,495.0
12979,Frankston,3,h,550000.0,38.0,3199.0,3.0,2.0,1.0,1971.0,,South-Eastern Metropolitan,-38.14406,145.16352,539.0
12980,Frankston,3,h,690000.0,38.0,3199.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-38.16135,145.13374,595.0
12981,Glen Iris,2,h,708000.0,7.3,3146.0,2.0,1.0,1.0,,,Southern Metropolitan,-37.85156,145.07958,151.0
12982,Glen Iris,3,h,1300000.0,7.3,3146.0,3.0,1.0,2.0,1960.0,,Southern Metropolitan,-37.85574,145.09051000000005,403.0
12983,Glen Iris,3,h,1307500.0,7.3,3146.0,3.0,1.0,1.0,1940.0,,Southern Metropolitan,-37.84782,145.05004,316.0
12984,Glen Iris,3,h,1390000.0,7.3,3146.0,3.0,2.0,1.0,1940.0,,Southern Metropolitan,-37.85678,145.05555,303.0
12985,Glen Waverley,3,h,1310000.0,16.7,3150.0,3.0,1.0,1.0,1960.0,,Eastern Metropolitan,-37.86941,145.17108000000005,782.0
12986,Glen Waverley,5,h,1285000.0,16.7,3150.0,5.0,2.0,1.0,1970.0,,Eastern Metropolitan,-37.8656,145.15034,651.0
12987,Glen Waverley,4,h,1292000.0,16.7,3150.0,4.0,2.0,2.0,1970.0,,Eastern Metropolitan,-37.89965,145.17135,768.0
12988,Glen Waverley,3,h,1300000.0,16.7,3150.0,3.0,2.0,3.0,,,Eastern Metropolitan,-37.89014,145.18268999999995,733.0
12989,Glen Waverley,4,h,1155000.0,16.7,3150.0,4.0,1.0,1.0,,,Eastern Metropolitan,-37.89769,145.16307,654.0
12990,Glenroy,4,h,831000.0,11.2,3046.0,4.0,3.0,3.0,2007.0,,Northern Metropolitan,-37.70317,144.91396,708.0
12991,Glenroy,3,h,570000.0,11.2,3046.0,3.0,1.0,1.0,1950.0,,Northern Metropolitan,-37.69879,144.93354,308.0
12992,Glenroy,2,h,805000.0,11.2,3046.0,2.0,1.0,4.0,1970.0,,Northern Metropolitan,-37.69994000000001,144.93489,712.0
12993,Gowanbrae,4,h,931000.0,12.9,3043.0,4.0,2.0,2.0,2008.0,,Western Metropolitan,-37.69953,144.89941000000005,462.0
